x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
21.991555, 12.969986, -8.119881, -2.618738, -13.578249, -2.277059, -41.187432, 16.311512, -6.433131, 18.820433, -0.191563, NaN, 17.514795, -10.261757, -0.521545, 5.813028, 13.619163, 10.057466, NaN, -21.521481, 10.880371, 5.785800, 33.105828, 18.355920, NaN, NaN, 19.194621, NaN, -10.115926, -2.900854, -12.508272, -6.364011, NaN, -10.938245, -11.396786, -3.395896, -10.714994, 3.427203, 0.213899, -11.998856, 12.343899, NaN, -11.664239, NaN, -7.470267, -14.532753, -2.000175, 0.542828, 8.040433, -19.917748, -1.389896, 10.465764, 11.880445, 4.765874, -0.385507, 3.835101, -4.096541, 15.221131, 11.670492, -0.596889, 16.595504, -9.099125, 13.078303, 5.095434, 10.095170, NaN, 4.643747, -24.221316, -21.303642, 12.583254, 3.895694, -9.193074, 5.997443, -2.654911, -10.771751, 21.543484, -8.700437, 5.630953, 10.264998, 7.945885, 8.514710, -9.131153, NaN, 13.486679, 6.899890, 23.544352, -0.274260, 11.412916, NaN, NaN, -11.993298, 4.998264, NaN, 23.527879, -9.470916, NaN, H, NaN, K, NaN
19.949869, 8.410639, -10.165495, -2.031071, -17.583321, -5.799185, -39.860803, 14.586578, -7.933879, 8.180700, 0.502106, NaN, NaN, -10.513778, -6.819122, 1.039592, 6.275738, 8.878911, 11.180598, -24.610291, 9.400137, -0.336558, 30.112383, 14.178272, 9.935986, 2.688241, 17.592539, 5.606761, -12.002468, NaN, NaN, -9.381329, -18.294075, -17.397182, -12.822267, -5.729657, -10.096613, 1.702712, 0.404951, -14.963788, 11.345694, 4.220556, NaN, -14.322062, -9.841058, -21.545193, -4.873900, -0.260953, NaN, NaN, -8.436716, 11.481418, NaN, 0.994419, -3.238364, 1.881362, -8.479239, 12.937869, 12.132794, NaN, 10.391507, -12.224523, 11.032064, 2.561126, NaN, 8.701016, 2.342425, -26.974680, -24.012256, 7.880174, 5.782380, -9.526109, 10.762361, -8.096129, -12.804452, 15.732723, -13.673368, 1.347961, 7.247227, 2.580478, 3.100893, -11.229764, 4.331844, NaN, 2.839654, 13.406634, -1.214981, 10.498351, -10.509362, -3.699293, -11.335231, 4.391654, -15.275539, 22.675471, -17.660448, NaN, H, J, J, K
26.992283, 8.436216, -11.072747, -4.944956, -17.060791, -3.632770, -39.926155, 19.030525, -6.068473, 10.179154, 2.698971, -12.771836, 13.260431, -6.445547, NaN, NaN, 6.978420, 9.099709, 13.856473, -23.701475, 9.632482, 0.396783, NaN, 14.193496, 9.641226, 2.899527, 14.325530, 12.318117, -5.606550, -8.990571, -19.330002, NaN, -15.676355, -20.911037, NaN, 0.208044, -5.606050, NaN, -1.323914, -10.478361, 13.308063, 5.109471, -10.582616, -11.432986, -10.603952, -18.148587, -3.603638, -0.231214, 10.017639, -21.692097, NaN, 9.071590, NaN, 3.184065, -1.625123, 5.943971, -5.995312, 13.520350, 11.115560, 1.080114, 10.209220, -8.271529, NaN, 6.914058, NaN, NaN, 7.550726, -29.591392, -24.424129, 11.865211, 6.015463, -6.299638, 3.973637, -2.706744, NaN, 22.440201, -11.869753, NaN, 7.294792, 3.325486, NaN, NaN, 5.763213, 8.456310, 7.507739, NaN, -0.297512, 11.607818, -9.304250, NaN, -12.838027, 5.037535, NaN, NaN, -15.215006, H, H, G, I, G
29.781313, 13.188842, -9.409029, -1.446477, -13.767805, 2.554819, NaN, 18.914650, -2.131875, 7.752764, 4.875749, -1.411802, 10.939467, -5.104754, -4.032320, 5.098442, 12.430656, 13.171182, 17.185911, -22.891518, 7.560436, NaN, 30.373042, 16.647445, NaN, 3.161133, NaN, 10.124910, -10.924937, -6.473878, -15.393438, -5.750997, -12.420524, NaN, -5.860780, -0.905673, -2.735294, NaN, 3.360015, NaN, 15.854448, 3.821778, -10.889613, -15.366091, -7.037524, -18.299862, NaN, 2.373605, 11.474170, NaN, -8.905931, 14.457672, 8.497770, 1.492536, 2.817279, 7.112064, -3.692234, 17.029202, 16.716528, 2.911994, 11.706212, -3.491344, 13.056779, 9.069268, 4.525922, 6.918179, 4.658010, -24.042988, -24.538923, 16.329071, 4.276034, -5.636992, 12.366979, NaN, -6.202714, 22.653945, NaN, 9.536938, 10.050062, 6.459483, NaN, -9.204048, 6.307581, 5.464980, 11.402507, 17.794924, 2.660835, 14.213754, -6.576122, -7.384445, -11.739172, 4.433989, -16.583365, 23.369040, NaN, J, H, J, NaN, K
25.172003, 9.187211, -9.440475, -3.624925, -13.820717, -5.686827, -38.609032, 16.600279, -2.702239, 9.369135, -2.173137, -5.406845, NaN, -6.424746, -2.924309, 4.768294, 6.544349, 13.708119, 13.593084, -24.176262, 14.506427, 2.846078, 29.804324, 10.407889, 10.690375, NaN, 15.985611, 9.467764, -12.872185, -6.055226, NaN, -8.853931, -18.352164, NaN, NaN, -4.368461, -8.041909, 1.428967, -0.345001, -13.607793, 9.968771, 1.752888, -16.028675, -12.927289, -9.732792, -19.441185, NaN, 1.892568, 6.746851, -22.553978, NaN, 13.028147, 7.846218, 3.211627, 0.240872, 0.223589, -5.949832, 11.883433, 8.835018, 2.782274, 12.018490, NaN, 15.939850, 3.074724, 3.467215, 7.304602, -1.918592, -26.862991, -26.478307, 7.992833, 5.072242, -6.768399, 12.791998, -4.345666, -11.032610, NaN, -11.714013, 5.239837, 6.849979, 6.057277, 12.283988, -9.417162, 2.641049, 10.560781, 7.349210, 16.445518, 1.532585, 9.285810, -9.583448, -4.120715, -8.560476, 3.797423, -19.324246, NaN, -14.580850, NaN, H, I, G, J
25.868577, NaN, -7.451523, -3.110004, -17.129791, -7.643825, -42.931111, 15.177833, -8.713532, 7.460276, NaN, -6.610183, 14.221896, -7.024378, -0.414325, 3.986805, 10.142937, 10.430538, 9.651375, -26.087791, NaN, -1.657852, 27.347902, 11.227737, 12.713207, 2.996385, 14.336352, 6.809577, -12.680174, -5.789008, -17.989371, -7.061860, -18.981250, -18.083290, -16.917278, -4.750187, -6.424505, 0.702153, 1.124838, -14.104620, 13.664079, 3.302314, -17.687462, -12.464080, -4.514763, -18.498497, -4.250077, 0.423804, 7.331648, -21.551016, -10.066983, 13.720713, 7.504675, 3.597624, NaN, 3.677830, NaN, NaN, 8.162610, -1.492723, 12.140831, -6.919910, 13.042413, 3.837539, 7.289185, 7.180416, -1.195178, -25.300516, -27.672201, NaN, 3.652154, -6.913582, 10.401089, -8.992364, -11.953745, NaN, -15.201960, 4.057220, NaN, 6.049811, 7.506158, NaN, NaN, 9.563359, 3.279896, 14.455569, 1.128378, 12.181626, -10.330224, -7.556643, -15.666210, NaN, -14.792617, 21.808515, NaN, I, H, G, H, NaN
25.006036, NaN, -8.515471, 0.689651, -15.531826, -0.085200, -37.017751, 13.389450, -3.250302, 9.632561, 5.340021, -6.009244, NaN, NaN, 1.832880, NaN, 13.765423, 11.045621, 13.187621, -22.901042, 7.570980, 4.959227, 34.729041, 15.117059, NaN, 2.111185, 18.716823, 10.527156, -5.043357, -0.935458, -18.059477, -7.331161, -12.836173, NaN, -10.639647, 1.415868, -0.281166, -2.544324, 1.926920, -10.816779, 12.784068, 5.369240, -12.539219, -12.648873, -5.252416, -16.500228, -1.728167, 0.837201, 10.302492, -17.378964, NaN, 12.715839, 5.256361, NaN, 2.685037, 9.192692, -3.273893, 17.201990, 13.818900, 2.799869, NaN, -5.974639, 13.997537, NaN, 9.138949, 13.191324, 8.918275, -26.325813, NaN, NaN, 6.507644, -4.365213, 7.292770, -3.413934, -9.883752, 20.767198, -6.624078, NaN, 10.569529, 6.797760, 7.282424, -8.347840, 4.708349, 3.989696, 6.693068, 18.844119, 5.356757, 12.736370, -8.024663, -9.949703, -15.504455, 4.401210, -10.222476, 24.261123, -13.280196, H, H, NaN, J, G
24.444063, 9.777673, NaN, -2.304146, NaN, 0.877934, -37.831475, 16.413875, -4.282111, 10.438264, NaN, -4.719063, 7.102003, -3.966246, -1.415919, 0.267681, NaN, NaN, 14.027277, -22.332870, 3.099734, -1.481408, 34.344109, 11.878999, 12.589252, 3.285076, 15.042083, 5.627848, -12.191967, -9.146997, -18.762868, -9.761468, -17.652980, NaN, -8.691027, -0.014604, -4.377695, -3.254987, 2.867824, -21.403867, 8.585206, -2.779119, -15.575205, -13.172723, -13.898702, -20.690405, -4.148973, -5.098611, 4.470435, NaN, NaN, 11.634565, 6.680319, 2.227656, -1.343287, 3.487254, -6.554391, 13.224773, 10.385405, 4.537160, 8.638226, -9.515195, NaN, 1.680968, 0.602158, 9.677691, 4.997498, NaN, -26.492630, 9.894713, 0.115189, -12.327512, 9.536574, NaN, -9.450877, 10.571791, -14.110445, 6.812843, 7.558821, 1.314223, 2.026663, -11.602975, 3.398057, 5.666541, 10.294138, 15.663411, -0.125677, 8.141400, NaN, -6.137641, -10.725787, 6.770639, -16.881213, 24.109089, NaN, H, H, J, K, H
23.961211, 10.089689, NaN, NaN, -16.915043, 0.206152, -40.863313, 16.662204, -7.091817, NaN, -0.893294, -5.528934, 10.665964, -9.941388, -3.615728, 1.977926, 14.821663, 9.094099, 9.568106, -23.524144, 2.022265, -5.636069, 29.977678, 11.441243, 12.032301, 1.600861, 13.166063, NaN, -11.014837, -6.605728, -15.294557, -8.346457, -11.770731, NaN, -7.835586, -3.192987, -7.877240, -4.753837, 4.890588, -12.307753, 11.444252, 5.967097, -15.168184, -14.789711, -11.276092, -14.348883, NaN, NaN, 6.458920, -18.708220, NaN, 8.174996, 6.078019, NaN, 3.313145, 7.097282, -9.868393, 10.817347, 11.493341, -2.004527, 8.672753, -8.043846, 9.007368, NaN, 9.624238, 11.179932, NaN, -22.886542, -25.624750, 12.126756, NaN, NaN, 2.085211, -2.854388, -6.007594, 19.917910, -14.465084, 7.426044, 11.422252, 3.640338, NaN, NaN, NaN, 6.887317, 8.243518, 15.769272, NaN, 15.785025, -6.445539, NaN, -13.653165, NaN, -14.784986, NaN, -12.390771, J, H, H, K, I
19.635304, 10.339381, -8.289312, -0.748132, -15.909234, NaN, -41.843147, 10.950443, -6.268690, 8.703426, -0.542585, -9.750878, NaN, -6.916823, -0.606194, 3.239881, 8.738655, 9.048318, 7.786558, -23.072658, 9.057901, -1.357344, 32.301023, 11.965488, 13.366624, 2.280326, NaN, 4.967467, NaN, -8.765201, -18.244771, -10.501613, -17.841633, NaN, -13.568963, -7.825272, -5.001360, -3.318852, 0.428055, -15.047463, 12.698599, 1.013539, -18.150360, -10.610200, -16.015397, -15.917838, -4.151095, -4.494364, NaN, -20.078685, -11.804938, 11.518177, 1.660809, 5.086630, 1.704431, 4.866597, -8.306863, 12.274639, NaN, 0.062618, 12.979647, NaN, 12.165191, 5.442629, 7.609251, NaN, 2.347771, -29.643688, -24.735162, 9.598815, 2.438550, -11.168138, NaN, -2.524976, -13.044345, NaN, -9.845646, 2.282893, 9.126869, 9.164376, 8.324913, -9.696533, 2.628149, 4.403183, 9.228306, 17.205351, NaN, 11.773568, -8.574559, -12.820517, NaN, 1.878107, NaN, 24.624808, -12.054839, I, NaN, H, J, G
26.580004, 13.898093, -9.454218, -2.372378, -14.505896, 0.990829, -36.852108, 16.718627, -1.976459, 10.128704, 0.695020, NaN, 14.676815, -4.224357, -0.310594, 4.756065, 12.858412, NaN, 15.658881, -24.958844, 10.343327, 5.052601, 32.025059, 14.246625, NaN, 6.976692, NaN, 11.675604, -6.228820, -2.998904, -9.652063, NaN, NaN, -14.223413, -10.429831, -2.935432, -4.750241, -2.272175, -2.766383, -8.634519, 10.520202, 8.147350, -9.456603, -11.827108, -5.852837, -15.708187, -1.124210, NaN, NaN, -17.980307, -6.879705, NaN, 8.877669, 4.103427, 3.652176, 8.488504, -6.664224, 17.051941, 14.495658, -0.993005, 14.221707, -6.132809, 14.918158, 6.756321, 9.760747, 12.025710, NaN, -23.593839, -21.453925, 12.181703, 6.984340, -7.688608, 9.864747, -3.174189, NaN, 20.573952, -7.524706, 7.899861, 10.178023, 7.261823, 10.602532, -6.884964, NaN, 10.741803, 6.383712, 19.450983, 2.953180, 11.214048, -8.126325, -4.326612, -8.748997, 6.591124, NaN, 24.695309, NaN, H, H, NaN, NaN, K
22.095400, 6.932830, -10.236065, -5.897155, -15.558580, -2.858811, -40.950013, 16.551446, NaN, 6.018672, -2.594058, -6.398191, 11.735257, -5.355049, -2.804704, -0.098868, 5.565260, 10.671115, 10.947355, -26.276412, 9.656659, 3.513946, 28.291132, 14.156114, NaN, NaN, 17.187095, 8.574363, -14.520321, -5.004959, -18.245126, -7.934817, -18.733389, -16.233866, -12.612873, -7.620145, -6.008610, -3.345080, NaN, -16.390879, 13.393084, 2.786445, NaN, NaN, -9.491497, -13.924243, -3.964331, -2.678726, 4.313997, -21.656852, -9.093161, 7.789084, 2.485338, 0.193859, 5.296429, 5.538717, -7.771120, 10.441932, 9.859389, NaN, NaN, -7.155419, 15.552592, 5.251948, 6.637481, 6.779259, 3.623578, -27.312322, -27.259331, 9.959665, 2.989292, -10.678099, 3.401693, NaN, NaN, 22.304496, -10.098143, 5.736334, 6.055818, 9.456791, NaN, -13.320006, -5.345328, 4.277289, 5.161576, 14.753441, -1.395133, 7.065718, -12.814162, NaN, -18.448778, 1.377195, -17.855066, 24.496619, -10.775827, K, H, G, J, H
20.554146, 12.505301, -11.623152, -5.790992, -17.365821, -5.052766, -38.323632, 12.124523, NaN, 6.840919, NaN, NaN, 10.703481, -12.589010, -5.248407, 0.426877, 7.179440, NaN, 7.674451, -24.773329, NaN, -1.279160, 30.194152, 12.331406, 9.172839, 1.164859, 13.637906, NaN, -14.289850, -8.551840, -16.003200, -13.493301, -21.453275, -20.702321, -12.623478, -8.651646, -10.410797, NaN, NaN, -15.613549, 7.837332, -0.262161, -16.796138, -15.095785, -10.500535, NaN, -6.786795, -2.452416, 5.791445, NaN, -8.611857, 7.812272, 3.002236, -1.178647, -0.071442, 2.887681, -6.031133, 9.686733, 9.237457, -4.950690, 10.154689, -11.463086, 12.755869, 3.272233, 4.852408, 6.122168, 0.023085, -29.022533, -29.988886, 7.330211, 0.179584, -8.881442, 4.542928, -7.808510, -12.012786, NaN, NaN, 1.872807, NaN, 3.277705, NaN, -13.850039, -3.444529, 8.056576, 2.211926, 15.555644, -2.230123, 9.174738, -11.946009, -12.948604, -19.327879, -0.874983, -18.214428, 22.606784, -17.394476, I, H, I, K, J
18.698706, 6.085123, -12.526264, NaN, -23.950750, NaN, -44.731448, 8.721857, -12.210469, -0.516597, -5.037941, -11.804959, 5.015733, -8.744563, -2.713315, -3.706163, 3.514156, NaN, 3.725005, -27.962890, 2.137194, -4.284492, 26.270932, NaN, 9.377914, -6.584459, 10.176512, 6.384137, -10.774732, -14.611293, -26.602315, -12.470521, -18.386915, -24.411022, -15.405254, -9.476297, -7.101440, -9.194639, -6.199350, NaN, 11.680239, -2.110871, -19.768232, -16.551539, -18.747605, -20.166954, -8.130620, -6.165873, 2.184581, -27.175807, NaN, 5.419763, -3.492990, -3.684894, -1.029082, NaN, NaN, 5.600074, 9.024155, -3.854519, 8.234882, -9.420636, 10.944487, NaN, 7.161799, 5.223979, NaN, NaN, -26.700791, NaN, -1.321189, -15.176108, NaN, -5.951342, -15.960659, NaN, -16.661576, -0.870003, 6.125797, 7.002757, NaN, -14.752181, 0.432561, -2.171001, NaN, 10.940062, -2.061833, 8.543669, -12.618037, -19.723042, -20.764342, NaN, -21.093198, 19.605685, NaN, H, H, NaN, K, J
NaN, 11.658084, -7.524233, -0.441913, NaN, -6.014503, NaN, 15.733241, -3.612493, 11.007794, 5.448628, -7.674646, 17.137675, -7.939084, NaN, 6.138534, 12.423167, NaN, 9.782267, -22.328976, 8.572757, -2.264754, 36.674818, 14.991743, 14.584846, 3.974323, 17.146997, NaN, -7.577070, -5.459378, -18.798058, -8.613189, -13.927121, NaN, -12.119782, -1.044762, 0.128684, 2.343679, 4.807228, -15.743915, 16.516255, 4.999739, -14.175728, -10.275213, -7.962582, -19.840005, 0.118676, 0.917101, 8.614336, -18.728695, NaN, 10.418025, 6.350632, 7.357138, -2.723223, 7.106545, -3.443232, 11.698639, 14.921643, 5.795928, 14.152120, -5.130362, 14.254858, NaN, 8.508121, 8.289696, 0.460733, -26.115879, -22.448171, 10.901643, 9.783853, -8.215723, NaN, -4.218690, -11.261477, NaN, -11.246158, NaN, 11.103436, 7.916379, 8.357442, NaN, 7.109452, 4.225490, 9.759960, 16.446567, -0.652940, NaN, -6.962014, -9.322060, NaN, 8.090286, -14.395268, 23.469351, -9.478347, G, H, I, NaN, J
24.726484, 16.083218, NaN, -4.586406, -16.424828, 1.602082, -40.671498, 12.423432, -0.994861, NaN, 0.341624, -2.382781, 8.880713, NaN, 3.117176, 0.734961, NaN, NaN, 17.584204, NaN, 8.069883, NaN, 35.765847, 16.600519, 13.184976, 2.548179, 14.488718, NaN, -10.895291, -0.988118, -14.809508, -7.916369, -15.731675, -15.138544, NaN, -1.211552, -5.640894, -1.397776, 5.643114, -15.599470, NaN, 4.190420, -11.760663, NaN, NaN, -18.689383, 0.404627, 4.754715, 4.818296, -21.398532, NaN, NaN, 7.261058, NaN, NaN, 3.630205, -0.092384, NaN, 17.404546, 1.998915, 11.146191, -6.747257, 12.055583, NaN, NaN, 4.353719, 10.152229, NaN, -21.326316, 10.617605, 2.473815, -7.737330, 9.870884, -4.284212, -6.383074, 21.922351, -6.347687, NaN, 13.337360, 9.279986, 7.744587, NaN, NaN, 5.432981, 5.410527, 18.490546, 7.508592, 15.534692, -12.640001, -11.193877, -15.516419, 1.198777, -18.009191, 23.171869, -12.597635, K, H, I, J, K
24.010609, NaN, NaN, -4.601076, NaN, -1.756719, -42.762396, NaN, -3.117564, 7.253318, -1.530426, -7.995412, 11.300056, -4.611983, -4.622152, NaN, NaN, 12.126368, 15.433232, -24.393132, 3.939343, 1.412399, 31.165004, 15.394653, NaN, 5.729168, 19.296063, 9.280470, -11.911058, -6.420014, -16.693740, NaN, -15.724310, NaN, -11.764403, -4.302305, NaN, NaN, NaN, -13.780032, 13.598538, 3.895348, -14.218380, -12.664264, -10.458440, -20.067720, -1.481372, -1.248547, 7.551722, -21.797838, NaN, 9.369495, 8.472968, 0.980201, 1.174868, 4.190197, NaN, 12.582695, 14.437543, 1.820110, NaN, -5.888076, 13.472864, 3.735841, 6.711692, NaN, 6.645241, -25.269157, NaN, 14.738292, NaN, -15.701630, 9.360109, -2.837917, -13.799770, 25.346458, -10.914586, 5.861713, 9.386738, 6.739918, 5.490506, -8.713893, 0.211845, 4.371978, 6.199026, 21.018470, -3.067482, 11.898655, NaN, -10.067300, -13.903018, NaN, NaN, 23.342593, -14.224155, I, H, K, H, I
26.694708, 13.188514, -12.143803, -3.225968, -14.768908, -1.510430, -42.909307, 13.751670, -6.531690, 8.544119, 0.338121, -9.532950, 10.605555, -11.339678, -3.392009, 3.672803, NaN, 7.025807, 14.915420, -22.182148, 0.997165, -1.742093, 32.462830, 13.977975, 7.464399, 0.817033, 10.706285, NaN, -10.805365, -5.781312, -15.455399, -12.129130, -15.905340, -17.606883, -10.545970, -2.903608, -6.742071, NaN, 2.198167, -13.010499, NaN, 3.098302, -14.190813, -14.259662, -12.433049, -18.065606, -3.692988, -2.474933, 7.030579, NaN, -10.122044, 8.121564, NaN, 1.169085, -0.069315, NaN, -5.246172, 8.812779, 13.539985, 0.769167, NaN, -13.068173, NaN, 7.136744, 6.863793, 8.617619, 9.253693, -25.820916, -26.142477, 11.102335, 2.320416, -8.330627, 0.156951, -5.582976, NaN, 20.851831, -11.787842, 7.404060, 6.530054, 3.597176, 5.279283, -13.525894, 1.340487, 4.705223, 9.095998, 19.239136, -1.878319, 17.992860, -8.323129, -13.426342, -17.208163, 4.863001, -15.597909, 21.889201, -13.180469, G, NaN, J, G, G
22.087028, 7.231176, -13.362511, -5.827277, -19.151304, -6.535569, -43.257525, 18.254122, -6.613837, 9.824920, 1.040397, -9.721980, 11.837003, NaN, NaN, 3.622172, 11.227740, NaN, 14.289728, -25.717255, 1.332455, -5.356221, 31.829733, 9.869426, 9.287096, 2.644346, 13.480796, 5.600360, -9.946914, -3.780189, -20.397404, -9.559005, NaN, -15.900239, -12.916757, 1.195109, -3.567887, 2.884485, -3.346291, -12.750028, 8.530865, 3.734225, -14.728031, -11.945665, -13.239142, -20.960352, -4.248610, 0.446348, 5.045148, -19.168399, NaN, 8.201165, 8.111237, 1.330888, -2.713537, 6.100990, -7.193618, 13.735496, 10.612689, 1.383869, 9.394678, NaN, 10.063588, 5.831582, 5.703659, 9.204893, 4.287062, -24.363246, -21.519873, 9.482913, 8.406649, -11.077631, 6.575239, -3.685476, -9.889057, 16.523166, -13.833095, 3.335184, 10.010734, 7.962350, 4.198589, -10.865515, 6.241315, 4.584289, 4.168655, 16.217213, -2.113274, 12.146666, -9.884090, NaN, -11.225414, 6.040649, NaN, NaN, -16.429063, G, H, H, G, K
22.802438, 13.830953, -6.321419, -5.241221, -18.304794, 0.830857, -31.970618, 18.530053, -3.812348, 8.567189, 5.337860, -7.944978, 11.780015, -4.435532, -2.736214, 3.545317, 12.024715, 12.284178, 12.272332, -22.670081, 9.709154, 3.589106, 36.186215, 17.689435, 17.484179, 3.343598, 19.021980, 10.960485, -5.877797, -7.238799, -12.563587, -5.823739, -13.054113, -16.728718, -5.161861, -3.882157, NaN, 1.547085, 2.535050, -10.224787, 16.471830, 1.905677, -10.255418, -12.465332, -4.626825, NaN, NaN, -2.495204, 11.908685, -24.053638, -2.192183, 10.563777, 6.844688, 1.110154, 3.451362, 7.444808, -6.309790, 15.486972, 14.861968, 2.388117, 16.554038, -2.289074, 17.836972, 6.615818, 7.047064, 12.288865, 3.591822, -22.385008, -23.252043, 13.019957, 7.071654, -7.557142, 10.254851, -3.498677, -8.577370, 20.526660, -8.430366, 2.577567, 13.439396, 7.478159, 7.900535, -9.441046, 5.440267, 6.730096, 8.260775, 17.567431, -0.601067, 16.944988, -6.919584, -5.646205, -16.955522, 3.095644, -13.661333, NaN, NaN, K, H, H, G, I
17.683942, 10.613848, -12.383251, -4.208213, NaN, -1.787733, -35.729067, 8.101866, -0.778855, 6.622151, 0.781552, -7.187219, 14.082921, -7.975356, -2.975845, -1.181287, 13.735799, 12.302264, NaN, -22.649394, 7.312867, 2.891218, 38.362037, 12.399545, 15.802567, 1.722868, 13.642902, 8.152239, -7.248720, -7.238151, -14.141769, -9.328688, -14.984527, -20.174799, -10.497297, -4.099541, NaN, -8.392234, -1.267746, -15.601075, 11.340288, 0.362608, -15.868204, -14.587882, NaN, -18.580361, NaN, -0.120211, 9.294399, -20.177850, -10.605585, 9.912150, 5.147610, 7.816296, 2.649470, 4.887837, -6.630745, 9.744579, 9.376099, NaN, 11.762090, -9.644718, 10.609937, 5.181082, 7.276640, 8.898339, 3.784378, -34.227177, -21.822133, 5.626359, 0.792544, NaN, NaN, -5.196520, -14.184249, NaN, -7.361184, 3.966068, NaN, 2.337884, 9.656226, -14.601649, 4.539791, 3.962002, NaN, 15.851482, 3.984528, 7.143706, -4.914959, -9.994210, -12.753404, 4.008411, -18.191094, 21.735734, -16.567505, G, H, I, I, H
23.137184, 5.421633, -12.774726, -5.041395, -15.256400, -2.160328, -38.031947, 21.135500, -3.334143, 7.947010, 2.304956, -8.332780, 17.288271, -5.457832, NaN, NaN, NaN, 9.570146, 12.212464, -25.745986, 7.596410, 5.022949, 32.038680, 20.131137, 16.260943, 2.116742, 18.855278, 9.100140, NaN, -2.061580, -14.649652, NaN, -14.238701, -13.252271, NaN, -5.418299, -3.777476, -0.466390, -1.167700, -11.787805, 14.648585, 7.338388, NaN, NaN, -7.601663, -16.727501, -0.185548, NaN, NaN, -19.802473, -6.931034, 7.764990, 5.909878, 5.095800, 1.517954, 9.856147, -2.508468, 10.934780, 10.564800, 0.766030, 9.330323, -8.304560, 18.384883, NaN, 5.454269, 9.474606, 10.638107, -27.439785, -21.732170, 7.729561, 5.528875, -8.683649, 4.115830, NaN, NaN, NaN, NaN, NaN, 9.024709, 2.984088, 9.144774, -10.379844, -1.605142, 6.688760, 7.630663, NaN, -0.202081, 6.807588, -10.036127, -12.667148, -16.216396, 4.511076, -16.608616, 26.037998, -10.558082, K, NaN, I, I, NaN
27.746449, 14.196159, -9.883083, -1.847219, -12.247081, 2.026365, -37.895334, 13.878309, -3.884445, NaN, 1.405621, -4.223061, 13.906030, -10.907068, -0.299293, 6.495591, 13.974120, 9.509988, 15.751029, -18.892313, 6.033835, 3.568180, NaN, 18.669330, 15.211241, NaN, 15.657992, NaN, -11.002220, -2.744252, -14.702144, -4.835755, -11.667324, -17.546601, -10.426922, -2.616657, -4.941766, 1.155004, 4.950996, -9.696375, 11.447352, 7.683104, -12.843456, -12.685749, -7.539781, -16.427101, -0.925386, 3.047081, 9.522212, -18.943130, -5.478120, 12.873254, NaN, 6.207593, 4.658952, 7.289654, -1.274125, 15.456591, NaN, 1.873040, 7.934105, -7.168476, 11.915665, 10.676893, NaN, 8.921214, 9.211978, -23.656563, -21.231512, 15.058421, -0.858113, -4.375874, 6.788637, -3.195609, -7.144640, 25.616946, -9.516426, 9.824164, 11.155567, 5.845749, NaN, -10.784947, NaN, NaN, 11.556840, 22.144008, 3.475456, 14.735270, -1.665071, NaN, -16.280470, 3.926054, NaN, 22.599635, -12.211559, NaN, H, I, J, H
